Filter,Channel,SNR (dB),RMSE (μV),NRMSE (%),Correlation,PRD (%)
SYM4 LVL:3 THR:1.0 hard,F3-C3,8.011016196408026,1.7868789143051177e-05,1.6874070757414195,0.9376864538556204,35.14197357928564
SYM4 LVL:3 THR:1.0 soft,FP1-F7,5.232895852473034,3.147821660258346e-05,1.1416163319485706,0.9026777415135123,44.10407092783167
SYM4 LVL:3 THR:1.0 soft,F7-T7,4.5736147267320915,2.5137792613555468e-05,1.9685634373997996,0.8831879847026263,47.540342137924
SYM4 LVL:3 THR:1.0 soft,T7-P7,3.7136437887131812,3.0359468108019854e-05,2.374175865945496,0.8638573833331303,51.02114981724938
SYM4 LVL:3 THR:1.0 soft,P7-O1,4.687825723031737,2.6030385316526986e-05,2.0184913085281413,0.8852825541129253,47.12613929708731
SYM4 LVL:3 THR:1.0 soft,FP1-F3,5.6720706708264075,3.0213559946841946e-05,1.2101436712109075,0.9060953117137902,43.03490288605757
SYM4 LVL:3 THR:1.0 soft,F3-C3,7.9790998995487,1.791096978561051e-05,1.69139032911937,0.9374265890834685,35.22492889396928
SYM4 LVL:3 THR:2.0 hard,FP1-F7,5.25032537094999,3.146452045403579e-05,1.1411196155346701,0.9026317237914755,44.08488127949133
SYM4 LVL:3 THR:2.0 hard,F7-T7,4.681833569446473,2.5066168972020353e-05,1.962954524789731,0.8832731473092477,47.404888222932776
SYM4 LVL:3 THR:2.0 hard,T7-P7,3.7931974630273766,3.0307175945323977e-05,2.370086506072361,0.8638467050938271,50.93326928331903
SYM4 LVL:3 THR:2.0 hard,P7-O1,4.7032334467518035,2.6020375321196263e-05,2.0177150968690443,0.8852828405772529,47.10801692092643
SYM4 LVL:3 THR:2.0 hard,FP1-F3,5.6867758695732835,3.020271293730819e-05,1.2097092159543295,0.9060712240499061,43.01945286948519
SYM4 LVL:3 THR:2.0 hard,F3-C3,7.989872926755833,1.7905165186968005e-05,1.6908421822503912,0.9374234717340492,35.21351317628969
SYM4 LVL:3 THR:2.0 soft,FP1-F7,5.20045931976767,3.154969758524361e-05,1.1442087233238134,0.9022712164724568,44.204222800125976
SYM4 LVL:3 THR:2.0 soft,F7-T7,4.403949982977576,2.5400825980511798e-05,1.9891618199613288,0.8809564080899698,48.03778821248707
SYM4 LVL:3 THR:2.0 soft,T7-P7,3.5981160505955536,3.054934323175662e-05,2.38902451002303,0.8623510264925522,51.340247869305934
SYM4 LVL:3 THR:2.0 soft,P7-O1,4.65754034816266,2.6088143061300844e-05,2.0229700553622187,0.8847698342985018,47.23070553737152
SYM4 LVL:3 THR:2.0 soft,FP1-F3,5.64087628385877,3.0284713466034015e-05,1.212993583008331,0.9056653793380675,43.13625091633998
SYM4 LVL:3 THR:2.0 soft,F3-C3,7.939416402896613,1.7978231621883958e-05,1.6977420800716336,0.9369428178272415,35.35721058660624
SYM4 LVL:3 THR:3.0 hard,FP1-F7,5.236992338559965,3.1499012288294546e-05,1.1423705263408888,0.9024096471131208,44.133207724530614
SYM4 LVL:3 THR:3.0 hard,F7-T7,4.624645585783858,2.5172885749095677e-05,1.971311612810035,0.8822578291161526,47.60670992510092
SYM4 LVL:3 THR:3.0 hard,T7-P7,3.75884504681951,3.037604204742109e-05,2.3754719837427527,0.863225271848045,51.04900344901405
SYM4 LVL:3 THR:3.0 hard,P7-O1,4.689564479456948,2.6049615744192112e-05,2.0199825062430166,0.8850087747280078,47.160954602426415
SYM4 LVL:3 THR:3.0 hard,FP1-F3,5.672359067555273,3.024013957455202e-05,1.2112082649996925,0.9058270134767593,43.07276177124896
SYM4 LVL:3 THR:3.0 hard,F3-C3,7.967218471985948,1.7945151063389626e-05,1.6946181768218982,0.9371303294319518,35.29215211491635
SYM4 LVL:3 THR:3.0 soft,FP1-F7,5.171970022417521,3.161820243288283e-05,1.1466931796025772,0.9018519160811634,44.30020481515958
SYM4 LVL:3 THR:3.0 soft,F7-T7,4.245996997672362,2.56851586406536e-05,2.011428169573583,0.8782861432052761,48.57551529743559
SYM4 LVL:3 THR:3.0 soft,T7-P7,3.490583253441205,3.075974769369785e-05,2.4054785926127105,0.8604774262162419,51.69384686968122
SYM4 LVL:3 THR:3.0 soft,P7-O1,4.63201680063767,2.6141464699533657e-05,2.0271048102657923,0.8842738966623966,47.3272405260147
SYM4 LVL:3 THR:3.0 soft,FP1-F3,5.614555074342665,3.0348870390157095e-05,1.2155632601939557,0.9052605062445492,43.22763329577367
SYM4 LVL:3 THR:3.0 soft,F3-C3,7.907994957387354,1.8033803246102416e-05,1.7029898868013433,0.9365335719918914,35.46650151473846
SYM4 LVL:3 THR:4.0 hard,FP1-F7,5.2232701508585695,3.1534825625457324e-05,1.143669363918722,0.9021774769728191,44.18338572483893
SYM4 LVL:3 THR:4.0 hard,F7-T7,4.558660608321995,2.5299751550121493e-05,1.981246589249501,0.8810284879607457,47.84663725997426
SYM4 LVL:3 THR:4.0 hard,T7-P7,3.7174846982892933,3.0463177919339146e-05,2.3822861968057056,0.8624184180708765,51.19544120476689
SYM4 LVL:3 THR:4.0 hard,P7-O1,4.676497081511465,2.607792297971385e-05,2.022177552846219,0.884741689599268,47.212202815162854
SYM4 LVL:3 THR:4.0 hard,FP1-F3,5.65881923469745,3.027576470231835e-05,1.2126351581886563,0.9055926411496628,43.12350467994376
SYM4 LVL:3 THR:4.0 hard,F3-C3,7.948027360757884,1.7979183485330305e-05,1.6978319675901248,0.9368798563381784,35.3590825858679
SYM4 LVL:3 THR:4.0 soft,FP1-F7,5.146830723921533,3.168164914365501e-05,1.1489941930983671,0.9014488048424834,44.38909988400553
SYM4 LVL:3 THR:4.0 soft,F7-T7,4.100850808884382,2.5971501718908646e-05,2.033851956859561,0.8754272605179065,49.117044465025685
SYM4 LVL:3 THR:4.0 soft,T7-P7,3.390419074065592,3.0979173526315187e-05,2.4226381658407887,0.8583876142387502,52.062606896698504
SYM4 LVL:3 THR:4.0 soft,P7-O1,4.609964680815114,2.6190080427262186e-05,2.030874651652485,0.883809914828241,47.415255802358274
SYM4 LVL:3 THR:4.0 soft,FP1-F3,5.591851312299233,3.0406314232091035e-05,1.2178640583087326,0.9048893894098403,43.30945384798197
SYM4 LVL:3 THR:4.0 soft,F3-C3,7.88241553649661,1.8080089515373852e-05,1.7073608476791637,0.9361882454575109,35.557531233585024
SYM4 LVL:4 THR:0.5 hard,FP1-F7,5.096464474003862,3.190399210685057e-05,1.1570578760344918,0.8996071241740091,44.70062419756135
SYM4 LVL:4 THR:0.5 hard,F7-T7,5.850998551484676,2.26270915834797e-05,1.7719481527552774,0.9062312497870055,42.792129444360924
SYM4 LVL:4 THR:0.5 hard,T7-P7,4.043869835049253,2.9722230558495924e-05,2.3243425155860304,0.8694073011968156,49.950228799537314
SYM4 LVL:4 THR:0.5 hard,P7-O1,3.955214510670999,2.7731676446638523e-05,2.15041564686,0.8681672944661798,50.20620445200576
SYM4 LVL:4 THR:0.5 hard,FP1-F3,5.469293787936987,3.08093786561587e-05,1.2340079970810565,0.901929145519789,43.88356157898404
SYM4 LVL:4 THR:0.5 hard,F3-C3,6.921158297456965,1.988294526470507e-05,1.8776102990330417,0.9219207182456044,39.10314971970941
SYM4 LVL:4 THR:0.5 soft,FP1-F7,5.071045398558347,3.192701419903378e-05,1.1578928152168413,0.8996400657852949,44.73288040824109
SYM4 LVL:4 THR:0.5 soft,F7-T7,5.725020924257198,2.2707955583123516e-05,1.7782806862258131,0.9062201386458586,42.94505863224972
SYM4 LVL:4 THR:0.5 soft,T7-P7,3.9498374192334422,2.977529619848309e-05,2.328492363051086,0.8695405926672223,50.039409214632215
SYM4 LVL:4 THR:0.5 soft,P7-O1,3.9265391383790433,2.7750831514072105e-05,2.151901000866819,0.8681483929998979,50.24088332306906
SYM4 LVL:4 THR:0.5 soft,FP1-F3,5.444628216898554,3.083272463573434e-05,1.2349430735659654,0.9019156610551065,43.91681459404037
SYM4 LVL:4 THR:0.5 soft,F3-C3,6.89405258586061,1.9904211008454265e-05,1.8796184914285097,0.9218434429335087,39.14497237478666
SYM4 LVL:4 THR:1.0 hard,FP1-F7,5.091916742973205,3.1914301693461215e-05,1.1574317724530514,0.8995459848206302,44.7150689402497
SYM4 LVL:4 THR:1.0 hard,F7-T7,5.829985835327388,2.2660816775332363e-05,1.7745892032492914,0.9059678905403997,42.85591019010858
SYM4 LVL:4 THR:1.0 hard,T7-P7,4.031382897317597,2.9744035646217554e-05,2.32604772046114,0.8692290283569095,49.98687373163775
SYM4 LVL:4 THR:1.0 hard,P7-O1,3.950237660490496,2.774050426319047e-05,2.1511001880516387,0.8680853854601938,50.222186578565065
SYM4 LVL:4 THR:1.0 hard,FP1-F3,5.464578663056371,3.082013051885727e-05,1.2344386414215875,0.901862700749665,43.89887607247278
SYM4 LVL:4 THR:1.0 hard,F3-C3,6.915424188644865,1.9892308239275635e-05,1.8784944747549597,0.92184796380419,39.12156358101518
SYM4 LVL:4 THR:1.0 soft,FP1-F7,5.0415632993563095,3.197616000961668e-05,1.159675179850665,0.8994373665320263,44.8017385123427
SYM4 LVL:4 THR:1.0 soft,F7-T7,5.576211723633944,2.2879397714145402e-05,1.791706475671526,0.9052882018991946,43.26928827687014
SYM4 LVL:4 THR:1.0 soft,T7-P7,3.8470878803885755,2.988866218112907e-05,2.3373578273293014,0.868995661037639,50.22992845443511
SYM4 LVL:4 THR:1.0 soft,P7-O1,3.8950157000233476,2.7790965503690988e-05,2.1550131372504033,0.8678577574013769,50.313543022967025
SYM4 LVL:4 THR:1.0 soft,FP1-F3,5.415289072417064,3.0883390336201725e-05,1.2369723867907543,0.9016688135096347,43.988980651370404
SYM4 LVL:4 THR:1.0 soft,F3-C3,6.858682020652942,1.9951686889705738e-05,1.884101791181473,0.9215152156210418,39.23834166529851
SYM4 LVL:4 THR:2.0 hard,FP1-F7,5.074690317333389,3.195836104601845e-05,1.1590296671841744,0.8992601829995588,44.77680041744078
SYM4 LVL:4 THR:2.0 hard,F7-T7,5.758711540879995,2.2784846115954994e-05,1.7843020538908727,0.9049508537802508,43.0904732394179
SYM4 LVL:4 THR:2.0 hard,T7-P7,3.989157269853767,2.9824599938543852e-05,2.3323480218306343,0.8685364484951259,50.12226750118851
SYM4 LVL:4 THR:2.0 hard,P7-O1,3.932755692592895,2.7776487007368606e-05,2.1538904216765875,0.867726612422452,50.287330747343596
SYM4 LVL:4 THR:2.0 hard,FP1-F3,5.446029742964468,3.086771090081757e-05,1.2363443783888421,0.9015476080713692,43.96664753404651
SYM4 LVL:4 THR:2.0 hard,F3-C3,6.890937414326852,1.9936856128556425e-05,1.8827012748341347,0.9214841743905684,39.209174483778966
SYM4 LVL:4 THR:2.0 soft,FP1-F7,4.983150387314026,3.209778964070763e-05,1.1640863056477633,0.8987722382198797,44.97215356298827
SYM4 LVL:4 THR:2.0 soft,F7-T7,5.2712360333459385,2.3323195043096776e-05,1.826460648753464,0.9021874461541457,44.108593349618175
SYM4 LVL:4 THR:2.0 soft,T7-P7,3.6439230749604894,3.018682464895234e-05,2.3606747751993384,0.8669624222160187,50.731010748978775
SYM4 LVL:4 THR:2.0 soft,P7-O1,3.834692219844966,2.788909087354321e-05,2.162622137416339,0.8669954996618565,50.491191943334655
SYM4 LVL:4 THR:2.0 soft,FP1-F3,5.3567685957813636,3.100824366174705e-05,1.2419731368514602,0.9009331602502106,44.166816389671276
SYM4 LVL:4 THR:2.0 soft,F3-C3,6.784504052589022,2.007112372138592e-05,1.895380594309532,0.9205925246770552,39.473234245299146
SYM4 LVL:4 THR:3.0 hard,FP1-F7,5.0515134635285,3.2019641312254976e-05,1.1612521105215787,0.8988533974253051,44.862660084863954
SYM4 LVL:4 THR:3.0 hard,F7-T7,5.663268952304702,2.2962205402634542e-05,1.7981912211860314,0.9034372127681503,43.425893349676
SYM4 LVL:4 THR:3.0 hard,T7-P7,3.9357208007216444,2.9934991151068688e-05,2.3409808526712936,0.8675465474570573,50.30778743759509
SYM4 LVL:4 THR:3.0 hard,P7-O1,3.909626193795739,2.782686235357315e-05,2.157796710317402,0.8672115232839549,50.37853168630424
SYM4 LVL:4 THR:3.0 hard,FP1-F3,5.420355906681122,3.0935768692700544e-05,1.239070297025,0.9010883323646944,44.06358614272011
SYM4 LVL:4 THR:3.0 hard,F3-C3,6.856670110793467,2.000137654296281e-05,1.8887941445259484,0.9209485195947034,39.33606471009716
SYM4 LVL:4 THR:3.0 soft,FP1-F7,4.929403122676299,3.222384348879297e-05,1.1686578839393804,0.8980034065901062,45.148767375863095
SYM4 LVL:4 THR:3.0 soft,F7-T7,4.975419598052443,2.382281682748679e-05,1.865586485790892,0.8981837794677833,45.053473074525016
SYM4 LVL:4 THR:3.0 soft,T7-P7,3.448966687521498,3.053182817372942e-05,2.38765479472002,0.864193656116669,51.31081262371849
SYM4 LVL:4 THR:3.0 soft,P7-O1,3.780203159334083,2.799044314012196e-05,2.1704813629599173,0.8660296348159615,50.67468292799684
SYM4 LVL:4 THR:3.0 soft,FP1-F3,5.303670674521018,3.1134035589743206e-05,1.2470114807547208,0.9001345966353486,44.3459890331694
SYM4 LVL:4 THR:3.0 soft,F3-C3,6.714855623088641,2.0194268304090086e-05,1.9070095322599832,0.9195912787126421,39.71541874012849
SYM4 LVL:4 THR:4.0 hard,FP1-F7,5.02566788555769,3.208879278139836e-05,1.163760017737194,0.8983900154698844,44.95954808008835
SYM4 LVL:4 THR:4.0 hard,F7-T7,5.5519118709339015,2.31761260458447e-05,1.8149435416145752,0.9015662559375884,43.83045793197316
SYM4 LVL:4 THR:4.0 hard,T7-P7,3.874427548638264,3.006684330537854e-05,2.3512919754327846,0.8663368106820535,50.52937394546257
SYM4 LVL:4 THR:4.0 hard,P7-O1,3.884591829544801,2.7882466786979182e-05,2.1621084815102183,0.8666372398489834,50.4791995113235
SYM4 LVL:4 THR:4.0 hard,FP1-F3,5.393310064440926,3.1008162163509826e-05,1.2419698726026869,0.9005962851273492,44.16670030706696
SYM4 LVL:4 THR:4.0 hard,F3-C3,6.8183904482820035,2.007425066769634e-05,1.8956758818797996,0.9203388975619413,39.47938391015584
SYM4 LVL:4 THR:4.0 soft,FP1-F7,4.881255008049756,3.2343411343673254e-05,1.1729942355704377,0.8972387330701175,45.316293675682
SYM4 LVL:4 THR:4.0 soft,F7-T7,4.696964068354655,2.4337144108613522e-05,1.9058639236729018,0.8936942383193133,46.026163687878544
SYM4 LVL:4 THR:4.0 soft,T7-P7,3.2634386275945584,3.090010073822526e-05,2.416454503318502,0.8609520576837063,51.92971970140084
SYM4 LVL:4 THR:4.0 soft,P7-O1,3.7316956397572287,2.8086492682414758e-05,2.177929395862566,0.8650811112353062,50.84857371195838
SYM4 LVL:4 THR:4.0 soft,FP1-F3,5.256836834941958,3.1250295314359955e-05,1.2516680313303303,0.8993725061708945,44.511584413761554
SYM4 LVL:4 THR:4.0 soft,F3-C3,6.652475970563061,2.0309746826774242e-05,1.9179145395726465,0.9186275379112783,39.942526640985875
SYM4 LVL:5 THR:0.5 hard,FP1-F7,3.7797094538411113,3.566913178393805e-05,1.2936077003685,0.8718382539614387,49.97595441934497
SYM4 LVL:5 THR:0.5 hard,F7-T7,4.2784037065957685,2.597621373388973e-05,2.03422095904487,0.873758540553083,49.125955780661215
SYM4 LVL:5 THR:0.5 hard,T7-P7,3.161150093357794,3.19053273314217e-05,2.495065390336748,0.847468206884737,53.61907132077951
SYM4 LVL:5 THR:0.5 hard,P7-O1,2.7420639225313637,3.0526693806043594e-05,2.367151518363309,0.8371313660193173,55.26638223329551
SYM4 LVL:5 THR:0.5 hard,FP1-F3,3.911649527364469,3.522473749293672e-05,1.410856357944622,0.8688476161140011,50.172609909672396
SYM4 LVL:5 THR:0.5 hard,F3-C3,3.9204465079299498,2.6003799782478873e-05,2.4556222247539212,0.8612613705242219,51.140837669589644
SYM4 LVL:5 THR:0.5 soft,FP1-F7,3.7444291040915347,3.5692782266146306e-05,1.294465429289051,0.8719657149397896,50.0090910661239
SYM4 LVL:5 THR:0.5 soft,F7-T7,4.121340530711335,2.605778489266461e-05,2.040608870791105,0.8739334096125106,49.280222340830605
SYM4 LVL:5 THR:0.5 soft,T7-P7,3.036824282208732,3.196225670985929e-05,2.499517390479468,0.8478076849776777,53.71474501097504
SYM4 LVL:5 THR:0.5 soft,P7-O1,2.6962560159293796,3.054648781214173e-05,2.368686418011708,0.8372428902557688,55.30221785682874
SYM4 LVL:5 THR:0.5 soft,FP1-F3,3.876788378129598,3.524830078122767e-05,1.4118001382951793,0.8689101433490635,50.206172449970886
SYM4 LVL:5 THR:0.5 soft,F3-C3,3.8788835961425305,2.6022466121578953e-05,2.457384947030372,0.8612679422212035,51.17754815904843
SYM4 LVL:5 THR:1.0 hard,FP1-F7,3.7753930509569136,3.567880473578959e-05,1.2939585080381748,0.8717730148358528,49.989507174252516
SYM4 LVL:5 THR:1.0 hard,F7-T7,4.258671532373104,2.6007818163394463e-05,2.0366959307076304,0.8734666578667372,49.18572576185354
SYM4 LVL:5 THR:1.0 hard,T7-P7,3.148483647571843,3.1927130249955584e-05,2.4967704255766985,0.8472722583055708,53.65571260741249
SYM4 LVL:5 THR:1.0 hard,P7-O1,2.737212948074052,3.053498559435233e-05,2.367794493963932,0.837044600966145,55.281393919296605
SYM4 LVL:5 THR:1.0 hard,FP1-F3,3.9073028734063526,3.523461572951682e-05,1.411252010939541,0.8687758840848683,50.18668004747337
SYM4 LVL:5 THR:1.0 hard,F3-C3,3.9160019773191785,2.601113514641153e-05,2.45631492669942,0.8611828015627029,51.155263894190114
SYM4 LVL:5 THR:1.0 soft,FP1-F7,3.705819748714618,3.5746060145302326e-05,1.2963976511091113,0.871784393813132,50.08373860384332
SYM4 LVL:5 THR:1.0 soft,F7-T7,3.945492395612267,2.6238294383607845e-05,2.0547447334516513,0.8729386918910078,49.62160008590581
SYM4 LVL:5 THR:1.0 soft,T7-P7,2.9037768645080235,3.208977143265455e-05,2.5094893167443177,0.8473012316981356,53.92904217034863
SYM4 LVL:5 THR:1.0 soft,P7-O1,2.6481981545875843,3.0590778134309954e-05,2.3721208516269385,0.8369966373057995,55.382402297690135
SYM4 LVL:5 THR:1.0 soft,FP1-F3,3.8383496271362865,3.5302185485496484e-05,1.413958382274396,0.8686647860333887,50.282923518674224
SYM4 LVL:5 THR:1.0 soft,F3-C3,3.833069511259302,2.6066649573675475e-05,2.461557332137247,0.8609331424770416,51.26444233490933
SYM4 LVL:5 THR:2.0 hard,FP1-F7,3.7586572369069864,3.572231768891121e-05,1.2955365865729949,0.8714485960186834,50.05047309220729
SYM4 LVL:5 THR:2.0 hard,F7-T7,4.187782723339484,2.6134836762427113e-05,2.0466428728981945,0.8722228362739549,49.425942066790185
SYM4 LVL:5 THR:2.0 hard,T7-P7,3.1034319623321145,3.2013806204315614e-05,2.5035486720949574,0.8464458677121312,53.80137744044651
SYM4 LVL:5 THR:2.0 hard,P7-O1,2.7198855825294737,3.057032056479793e-05,2.370534496843807,0.8366440626876935,55.34536534035046
SYM4 LVL:5 THR:2.0 hard,FP1-F3,3.889946724236782,3.528027476937911e-05,1.4130807923946271,0.8684183534938152,50.25171483151739
SYM4 LVL:5 THR:2.0 hard,F3-C3,3.8976957572956965,2.6047135491627923e-05,2.4597145547749966,0.8607735341809577,51.226064616629195
SYM4 LVL:5 THR:2.0 soft,FP1-F7,3.629123533169844,3.588812629012021e-05,1.3015499452555261,0.8709939581102393,50.28278721598666
SYM4 LVL:5 THR:2.0 soft,F7-T7,3.589299095112204,2.672805949770856e-05,2.0930986856603546,0.8691415088517507,50.547838974479184
SYM4 LVL:5 THR:2.0 soft,T7-P7,2.639249634723862,3.2442594822947725e-05,2.537080866609246,0.8449403466157378,54.521985860637535
SYM4 LVL:5 THR:2.0 soft,P7-O1,2.554703244255954,3.070917544954408e-05,2.381301812601858,0.8360125861199525,55.596752116268576
SYM4 LVL:5 THR:2.0 soft,FP1-F3,3.7617707005458527,3.544579442485402e-05,1.419710350906977,0.8677612330414236,50.48747395131754
SYM4 LVL:5 THR:2.0 soft,F3-C3,3.7406108715148867,2.6187995174304863e-05,2.4730163864398573,0.8597824016458485,51.50308882948384
SYM4 LVL:5 THR:3.0 hard,FP1-F7,3.734512356562805,3.578787167333413e-05,1.2979140242844873,0.8709466969280557,50.14232065825882
SYM4 LVL:5 THR:3.0 hard,F7-T7,4.085692266983201,2.633335177968226e-05,2.0621887647253287,0.8701942236993881,49.801371683260825
SYM4 LVL:5 THR:3.0 hard,T7-P7,3.0412662471118357,3.214510225627959e-05,2.5138163064539554,0.8451353462165748,54.02202938052111
SYM4 LVL:5 THR:3.0 hard,P7-O1,2.6954896141612226,3.06235821535138e-05,2.3746645952881478,0.8360233330662574,55.44179161366477
SYM4 LVL:5 THR:3.0 hard,FP1-F3,3.8643242922215664,3.535066275815051e-05,1.4159000424032604,0.8678553991995749,50.35197247300193
SYM4 LVL:5 THR:3.0 hard,F3-C3,3.871011896763764,2.6102666340901813e-05,2.4649585109958987,0.8601304564156312,51.33527535398782
SYM4 LVL:5 THR:3.0 soft,FP1-F7,3.5566280213634083,3.604749344467642e-05,1.3073296928414362,0.8699415005852169,50.50607624080189
SYM4 LVL:5 THR:3.0 soft,F7-T7,3.246335455369173,2.7294922154455396e-05,2.1374902166612664,0.8639306649709946,51.619883965113125
SYM4 LVL:5 THR:3.0 soft,T7-P7,2.3839268201644486,3.286457914416451e-05,2.5700809503944964,0.8414463420664752,55.23115919650519
SYM4 LVL:5 THR:3.0 soft,P7-O1,2.466542192034918,3.084422655752454e-05,2.391774169593538,0.834707235097441,55.84125242809732
SYM4 LVL:5 THR:3.0 soft,FP1-F3,3.6898244381000844,3.560433549703683e-05,1.4260603962332004,0.8666348697552678,50.7132930754738
SYM4 LVL:5 THR:3.0 soft,F3-C3,3.6515179052154387,2.6327572429988427e-05,2.486197114410147,0.8583274781197582,51.777590934368135
SYM4 LVL:5 THR:4.0 hard,FP1-F7,3.70550940954607,3.5867839190049435e-05,1.3008141956715815,0.8703277493598489,50.25436299768554
SYM4 LVL:5 THR:4.0 hard,F7-T7,3.9602163799278625,2.6585614336092346e-05,2.081943675301928,0.8675543699409239,50.27844810857336
SYM4 LVL:5 THR:4.0 hard,T7-P7,2.964575143202471,3.2314545114728146e-05,2.5270671033306997,0.8434020452045484,54.30678962189316
SYM4 LVL:5 THR:4.0 hard,P7-O1,2.6669176264269696,3.068735828892126e-05,2.379610030149988,0.8352721596925177,55.55725371706798
SYM4 LVL:5 THR:4.0 hard,FP1-F3,3.8350042066443555,3.543239077941296e-05,1.4191734947162404,0.8671959402760487,50.46838237187804
SYM4 LVL:5 THR:4.0 hard,F3-C3,3.839276557564943,2.616962288348231e-05,2.4712814320854597,0.8593497639184198,51.4669566353263
SYM4 LVL:5 THR:4.0 soft,FP1-F7,3.4896662432187755,3.620854015198801e-05,1.3131703525457208,0.8687950318876475,50.73171848386916
SYM4 LVL:5 THR:4.0 soft,F7-T7,2.9266651241331876,2.7882274479185056e-05,2.1834863122258024,0.8579539555020239,52.730678811041464
SYM4 LVL:5 THR:4.0 soft,T7-P7,2.1416137738166054,3.3318369691312104e-05,2.6055683496268767,0.8372382636890587,55.993785057053536
SYM4 LVL:5 THR:4.0 soft,P7-O1,2.384262817817164,3.098359937939113e-05,2.402581648090759,0.8332650715613107,56.093576891897825
SYM4 LVL:5 THR:4.0 soft,FP1-F3,3.62367686907193,3.576266890645275e-05,1.4324021240429334,0.8654459914675865,50.93881641366437
SYM4 LVL:5 THR:4.0 soft,F3-C3,3.5674402688937876,2.6472527251820945e-05,2.4998856632012743,0.8567423088007142,52.062668925845216
